Mooring_DataSet_Id,Year,Site,Latitude,Longitude,ISO_DateTime_UTC,GMT_Date,GMT_Time,GIFET_T,GIFET_pH
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T07:30:00.00Z,20110508,073000,12.57,8.260
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T07:39:00.00Z,20110508,073900,12.54,8.259
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T07:50:00.00Z,20110508,075000,12.51,8.260
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T07:59:00.00Z,20110508,075900,12.48,8.261
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T08:10:00.00Z,20110508,081000,12.46,8.262
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T08:19:00.00Z,20110508,081900,12.43,8.261
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T08:30:00.00Z,20110508,083000,12.41,8.261
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T08:39:00.00Z,20110508,083900,12.37,8.261
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T08:50:00.00Z,20110508,085000,12.34,8.263
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T09:00:00.00Z,20110508,090000,12.29,8.261
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T09:09:00.00Z,20110508,090900,12.24,8.262
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T09:20:00.00Z,20110508,092000,12.19,8.262
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T09:29:00.00Z,20110508,092900,12.14,8.263
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T09:40:00.00Z,20110508,094000,12.09,8.263
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T09:49:00.00Z,20110508,094900,12.06,8.264
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T10:00:00.00Z,20110508,100000,12.04,8.262
